callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
CSH857,B38M,ZSPD,VTSP,2025-12-23T09:15:00Z,340,,RW09,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
ESR917,B38M,RKPK,VTCC,2025-12-23T09:15:00Z,360,,RW36,,MONL2A,R36,TOMIP R215 NAN R207 MONLO
KHV722,A320,VDTI,VTBS,2025-12-23T09:15:00Z,280,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
THA028,A320,VTBS,VTUU,2025-12-23T09:15:00Z,310,RW02R,RW05,SELK1H,VENP1C,R05,SELKA A1
THA631,A320,RCKH,VTBS,2025-12-23T09:15:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
TVJ416,A320,VTCC,VTSP,2025-12-23T09:15:00Z,340,RW36,RW09,PANT2C,SAVS1C,,PANTA Y7 BKK Y8 SAVSA
AIQ1041,A320,VLVT,VTBD,2025-12-23T09:20:00Z,320,,RW21R,,NAKO3A,R21R,VTN CMP W21 NOBER
AIQ3261,A320,VTUK,VTBD,2025-12-23T09:20:00Z,260,RW21,RW21R,EMRU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ4113,A320,VTSP,VTBS,2025-12-23T09:20:00Z,370,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
BKP968,A319,WSSS,VTSM,2025-12-23T09:20:00Z,360,,RW17,,,R17,KADAX M626 IKOGA Y95 RUMVA
CBJ620,A20N,VTBS,ZSNJ,2025-12-23T09:20:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
THA665,A359,ZSPD,VTBS,2025-12-23T09:20:00Z,380,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
TLM789,B738,VTSF,VTBD,2025-12-23T09:20:00Z,320,RW01,RW21R,TAWI1A,SABA3A,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TVJ306,A321,VTBS,VTSP,2025-12-23T09:20:00Z,340,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
WHK205,A320,VTPM,VTBD,2025-12-23T09:20:00Z,170,,RW21R,KADA1B,NAKO3A,R21R,KADAV W26 IGPOP Y7 BLAFF DCT NAKON
AAR741,A359,RKSI,VTBS,2025-12-23T09:25:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AIQ308,A320,VTSS,WMKK,2025-12-23T09:25:00Z,290,RW26,,KARM1C,,,KARMI
AIQ4108,A320,VTBS,VTCC,2025-12-23T09:25:00Z,340,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
AIQ4153,A320,VTCT,VTBS,2025-12-23T09:25:00Z,370,RW21,RW01,DUBE1B,NORT1D,R01,DUBEN Y28 BLAFF DCT NORTA
BKP961,A319,VTSM,WSSS,2025-12-23T09:25:00Z,390,RW35,,RUMV1B,,,RUMVA Y95 IKOGA Y24 PASVA
CES9620,B737,VTCC,ZPPP,2025-12-23T09:25:00Z,310,RW36,,MONL2C,,,MONLO R207 IKISU W22 CTR A581 PONUK
HKE701,A21N,VTBS,VHHH,2025-12-23T09:25:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
JAL707,B788,RJAA,VTBS,2025-12-23T09:25:00Z,400,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AFL815,B738,VTBS,UNKL,2025-12-23T09:30:00Z,330,RW02R,,NOBE1S,,,NOBER B346 YAKUA
AIC2304,A20N,VIDP,VTBS,2025-12-23T09:30:00Z,370,,RW01,,WILA1D,R01,BETNO P646 TARED
AIQ3026,A320,VTSP,VTBD,2025-12-23T09:30:00Z,390,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
AIQ4204,A320,VTBS,VTSS,2025-12-23T09:30:00Z,350,RW02R,RW26,KASN1H,OBLE1A,R26,KASNI M757 OBLEX
BKP154,A319,VTSM,VTBS,2025-12-23T09:30:00Z,340,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
BTN700,A319,VECC,VTBS,2025-12-23T09:30:00Z,370,,RW01,,WILA1D,R01,LUDVI L507 IGONI
ELY084,B772,VTBS,LLBG,2025-12-23T09:30:00Z,280,RW02R,,PAST1H,,,PASTO L301 TANEK
NOK703,B738,VTUD,VTCC,2025-12-23T09:30:00Z,340,RW12,RW36,ELNE1B,MONL2A,R36,VTN R207 MONLO
SBI6310,B738,VTBS,UIII,2025-12-23T09:30:00Z,330,RW02R,,UGUV1H,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP W21 UDN R470 VTN
STF02,A320,VTBD,VTUD,2025-12-23T09:30:00Z,330,RW21L,RW30,ROBK3C,ANPU1C,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
AIQ3142,A320,VTBD,VTSR,2025-12-23T09:35:00Z,340,RW21L,,SABI3C,,,SABIS Y8 MENEX W34 RAN
AIQ3359,A21N,VTUD,VTBD,2025-12-23T09:35:00Z,300,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
BKP256,AT76,VTSP,VTSM,2025-12-23T09:35:00Z,150,RW09,RW17,EMRI1A,,R17,EMRIT Y99 AKVUG Y93 SMU
NOK206,B738,VTBD,VTPP,2025-12-23T09:35:00Z,240,RW21L,RW32,UGUV3C,,R32,UGUVO Y27 PIBAN
NOK546,B738,VTBD,VTSG,2025-12-23T09:35:00Z,360,RW21L,RW32,SABI3C,NULM1E,R32,SABIS Y8 SAPUD W32 NULMA
TGW616,E290,WSSS,VTBS,2025-12-23T09:35:00Z,400,,RW01,,TUMG1D,R01,ABTOK M644 ALUMO Y12 ALEMI
AIQ3114,A320,VTBD,VTSS,2025-12-23T09:40:00Z,370,RW21L,RW26,KASN3C,OBLE1A,R26,KASNI M757 OBLEX
AIQ3446,A320,VTCC,VTBD,2025-12-23T09:40:00Z,350,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
HVN619,A321,VVNB,VTBS,2025-12-23T09:40:00Z,360,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
IGO1081,A21N,VIDP,VTSP,2025-12-23T09:40:00Z,350,,RW09,,SATV1C,,TAVUN L759 SATVA
TLM949,B738,ZSOF,VTBD,2025-12-23T09:40:00Z,380,,RW21R,,NAKO3A,R21R,VTN CMP W21 NOBER
AIQ3226,A320,VTSG,VTBD,2025-12-23T09:45:00Z,370,RW14,RW21R,OSPE1G,SABA3A,R21R,OSPEX Y99 HOTEL DCT SABAI
AWQ157,A320,VTBD,WIMM,2025-12-23T09:45:00Z,350,RW21L,,KASN3C,,,KASNI M757 KARMI
AXM825,A320,VTSP,WMKK,2025-12-23T09:45:00Z,330,RW09,,REBE1A,,,REBED B579 DALAN
CQH7301,A320,ZSFZ,VTBS,2025-12-23T09:45:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
KAL683,B77W,RKSI,VTCC,2025-12-23T09:45:00Z,380,,RW36,,MONL2A,R36,TOMIP R215 NAN R207 MONLO
TGW681,E290,VTCC,WSSS,2025-12-23T09:45:00Z,350,RW36,,PANT2C,,,PANTA Y7 BKK M904 PIDEL Y11 PASVA
TLM746,B738,VTBD,VTSB,2025-12-23T09:45:00Z,300,RW21L,RW22,SABI3C,IKER1A,R22,SABIS Y8 IKERA
AIQ351,A320,VTBD,WSSS,2025-12-23T09:50:00Z,350,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
AIQ613,A320,VDSA,VTSP,2025-12-23T09:50:00Z,360,,RW09,,SAVS1C,,SAKDA R575 SMU W32 SAPUD Y8 SAVSA
AIQ615,A20N,VDSA,VTBD,2025-12-23T09:50:00Z,320,,RW21R,,SEHN3A,R21R,TUPGO M633 DULEM
AXM887,A20N,VTBD,WMKK,2025-12-23T09:50:00Z,370,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
AXM888,A320,WMKK,VTBD,2025-12-23T09:50:00Z,360,,RW21R,,SABA3A,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
CCA823,B738,ZBAA,VTCC,2025-12-23T09:50:00Z,360,,RW36,,ADLU2A,R36,PONUK A581 ADLUS
CSH834,B38M,VTBS,ZSPD,2025-12-23T09:50:00Z,350,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
ETD414,A21N,OMAA,VTSP,2025-12-23T09:50:00Z,350,,RW09,,UBNE1C,,SAPAM L645 UBNEN
THA136,A320,VTBS,VTCT,2025-12-23T09:50:00Z,340,RW02R,RW03,UGUV1H,,R03,UGUVO Y27 IKISU W22 BENVI
THA409,A359,VTBS,WSSS,2025-12-23T09:50:00Z,330,RW02R,,BUT1H,,,BUT Y11 PASVA
TVJ202,A321,VTBS,VTUD,2025-12-23T09:50:00Z,290,RW02R,RW30,SELK1H,ANPU1C,R30,SELKA Y14 KRT Y23 KKN Y23/Y22
VTKOL,A320,VOMD,VTSP,2025-12-23T09:50:00Z,330,,RW09,,SATV1C,,TAVUN L759 SATVA
ANA805,B789,RJAA,VTBS,2025-12-23T09:55:00Z,400,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
CPA706,A21N,VTBS,VHHH,2025-12-23T09:55:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
MAS795,B738,VTSP,WMKK,2025-12-23T09:55:00Z,370,RW09,,REBE1A,,,REBED B579 DALAN
SJX752,A21N,VTCC,RCTP,2025-12-23T09:55:00Z,350,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
UAL821,B789,VTBS,VHHH,2025-12-23T09:55:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AIQ123,A320,VEGY,VTBD,2025-12-23T10:00:00Z,370,,RW21R,,WEHA3A,R21R,BETNO P646 TARED
AIQ235,A320,RCKH,VTBD,2025-12-23T10:00:00Z,340,,RW21R,,ENDU3A,R21R,BUTRA A1 UBL Y20 UBLOD
AIQ3303,A320,VTPP,VTBD,2025-12-23T10:00:00Z,230,RW32,RW21R,PEBL1B,NAKO3A,R21R,PEBLI Y28 BLAFF DCT NAKON
AIQ5505,A320,VTUK,VTCC,2025-12-23T10:00:00Z,320,RW21,RW36,ALGI1B,MONL2A,R36,VTN R207 MONLO
AIQ638,A320,VTBD,VVDN,2025-12-23T10:00:00Z,330,RW21L,,UPKU3C,,,UPKUP Y16 BUTRA
AKJ624,B38M,VTSP,VOBL,2025-12-23T10:00:00Z,300,RW09,,UBNE1A,,,UBNEN L645 SAPAM
AZV2984,A320,VTSP,UNOO,2025-12-23T10:00:00Z,330,RW09,,EMRI1A,,,EMRIT Y99 BKK Y27 IKISU W22 CTR A581 PONUK
BKP9002,A319,VTPO,VTBS,2025-12-23T10:00:00Z,170,RW18,RW01,PEBL1C,NORT1D,R01,PEBLI Y28 BLAFF DCT NORTA
CSZ307,A20N,ZGSZ,VTBS,2025-12-23T10:00:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
HSAMB,A320,VTCT,VTBD,2025-12-23T10:00:00Z,250,RW21,RW21R,DUBE1B,NAKO3A,R21R,DUBEN Y28 BLAFF DCT NAKON
HSCPG,A320,VTBS,VTSM,2025-12-23T10:00:00Z,310,RW02R,RW17,KASN1H,,R17,KASNI M757 MABKO W33 SMU
MJJ123,A320,VVPQ,VTBD,2025-12-23T10:00:00Z,300,,RW21R,,SEHN3A,R21R,SAKDA R334 RYN
TGW648,E290,WSSS,VTSM,2025-12-23T10:00:00Z,360,,RW17,,,R17,KADAX M626 IKOGA Y95 RUMVA
THA417,B788,VTBS,WMKK,2025-12-23T10:00:00Z,410,RW02R,,KASN1H,,,KASNI M757 KARMI
TLM767,B738,VTSP,VTBD,2025-12-23T10:00:00Z,350,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
TVJ352,A320,VTBS,VTSB,2025-12-23T10:00:00Z,320,RW02R,RW22,VANK1H,IKER1A,R22,VANKO Y8 IKERA
AIQ3074,A320,VTCC,VTSG,2025-12-23T10:05:00Z,380,RW36,RW32,PANT2C,NULM1E,R32,PANTA Y7 BKK Y8 SAPUD W32 NULMA
AXB883,A320,VTBS,VOBL,2025-12-23T10:05:00Z,360,RW02R,,PAST1H,,,PASTO L301 TANEK
AXM826,A320,WMKK,VTSP,2025-12-23T10:05:00Z,340,,RW09,,URGA1C,,DUBAX R325 URGAD
BKP162,A319,VTSM,VTBS,2025-12-23T10:05:00Z,340,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
CSH831,B738,ZSPD,VTSP,2025-12-23T10:05:00Z,300,,RW09,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
IGO1059,A21N,VABB,VTBS,2025-12-23T10:05:00Z,350,,RW01,,WILA1D,R01,BETNO P646 TARED
MAS780,B38M,WMKK,VTBS,2025-12-23T10:05:00Z,360,,RW01,,LEBI1D,R01,RIGTO M769 LEBIM
MAS783,B38M,VTBS,WMKK,2025-12-23T10:05:00Z,390,RW02R,,KASN1H,,,KASNI M757 KARMI
MXD522,B738,WMKK,VTBD,2025-12-23T10:05:00Z,300,,RW21R,,SABA3A,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
THA113,A320,VTCC,VTBS,2025-12-23T10:05:00Z,370,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
TLM104,B739,VTBD,WSSS,2025-12-23T10:05:00Z,370,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
VJC1963,A321,VVDN,VTBS,2025-12-23T10:05:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AIQ765,A320,VMMC,VTBD,2025-12-23T10:10:00Z,340,,RW21R,,ENDU3A,R21R,SAV A202 RAMEI Y20 UBLOD
APJ91,A21N,RJBB,VTBS,2025-12-23T10:10:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
CTV513,A320,VTBD,WIII,2025-12-23T10:10:00Z,370,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
IGO1068,A21N,VTBS,VOHS,2025-12-23T10:10:00Z,280,RW02R,,PAST1H,,,PASTO L301 TANEK
IGO1069,A21N,VIDP,VTSG,2025-12-23T10:10:00Z,370,,RW32,,EMRI1E,R32,IKULA R325 PUT Y99 EMRIT
JJA2515,B38M,RKSI,VTCC,2025-12-23T10:10:00Z,340,,RW36,,MONL2A,R36,TOMIP R215 NAN R207 MONLO
KNA8367,A320,ZPPP,VTBS,2025-12-23T10:10:00Z,320,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
NOK136,B738,VTBD,VTCC,2025-12-23T10:10:00Z,320,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
NWS3436,A320,VTSP,USSS,2025-12-23T10:10:00Z,340,RW09,,SATV1A,,,SATVA L759 TAVUN
THA216,A320,VTSP,VTBS,2025-12-23T10:10:00Z,350,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
THA303,A320,VTBS,VYYY,2025-12-23T10:10:00Z,320,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
TLM215,B738,VIAR,VTBD,2025-12-23T10:10:00Z,330,,RW21R,,WEHA3A,R21R,LUDVI L507 IGONI
TLM715,B739,VTSS,VTBD,2025-12-23T10:10:00Z,320,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TLM812,B738,VTBD,VTSG,2025-12-23T10:10:00Z,340,RW21L,RW32,SABI3C,NULM1E,R32,SABIS Y8 SAPUD W32 NULMA
AIQ3094,A320,VTSP,VTBD,2025-12-23T10:15:00Z,390,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
BKP308,AT76,VTBO,VTBS,2025-12-23T10:15:00Z,140,,RW01,OMNI,TUMG1D,R01,RYN
CEB943,A20N,RPLC,VTBS,2025-12-23T10:15:00Z,300,,RW01,,TUMG1D,R01,TUPGO M633 DULEM DCT SEHNA
EVA068,B77W,VTBS,RCTP,2025-12-23T10:15:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
HVN607,A321,VVTS,VTBS,2025-12-23T10:15:00Z,320,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
NBT096,A320,VTSP,ENGM,2025-12-23T10:15:00Z,340,RW09,,SATV1A,,,SATVA L759 TAVUN
TGW652,A20N,WSSS,VTSP,2025-12-23T10:15:00Z,380,,RW09,,URGA1C,,DUBAX R325 URGAD
THA217,A320,VTBS,VTSP,2025-12-23T10:15:00Z,340,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
TLM514,B739,VTBD,VTCC,2025-12-23T10:15:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
TLM741,B738,VTSB,VTBD,2025-12-23T10:15:00Z,330,RW04,RW21R,NIXE1D,SABA3A,R21R,NIXET Y99 HOTEL DCT SABAI
TLM760,B738,VTBD,VTSP,2025-12-23T10:15:00Z,320,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
TVJ107,B38M,VTCC,VTBS,2025-12-23T10:15:00Z,350,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
AIQ253,A320,VTBD,VYYY,2025-12-23T10:20:00Z,360,RW21L,,TARE3C,,,TARED P646 BETNO
AIQ3181,A320,VTSF,VTBD,2025-12-23T10:20:00Z,380,RW01,RW21R,TAWI1A,SABA3A,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3431,A320,VTBD,VTCC,2025-12-23T10:20:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
AIQ3521,A320,VTUO,VTBD,2025-12-23T10:20:00Z,240,RW22,RW21R,OMNI,ENDU3A,R21R,W38 RAMEI Y20 UBLOD DCT ENDUU
AIQ871,A320,VVNB,VTCC,2025-12-23T10:20:00Z,320,,RW36,,MONL2A,R36,VTN R207 MONLO
BKP159,A319,VTBS,VTSM,2025-12-23T10:20:00Z,150,RW02R,RW17,KASN1H,,R17,KASNI M757 MABKO W33 SMU
BKP284,A319,VTSP,VTBS,2025-12-23T10:20:00Z,370,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
BKP454,AT76,VTSM,VTBD,2025-12-23T10:20:00Z,160,RW35,RW21R,OLBA1B,SABA3A,R21R,OLBAG Y17 DONSI M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
DRK152,A20N,VQPR,VTBS,2025-12-23T10:20:00Z,390,,RW01,,WILA1D,R01,LUDVI L507 IGONI
ETD400,B77W,OMAA,VTBS,2025-12-23T10:20:00Z,390,,RW01,,WILA1D,R01,NURDA L524 IBETO
IGO1089,A21N,VABB,VTSP,2025-12-23T10:20:00Z,350,,RW09,,UPSA1C,,IKULA L515 UPSAB
NOK108,B738,VTBD,VTCT,2025-12-23T10:20:00Z,380,RW21L,RW03,UGUV3C,,R03,UGUVO Y27 IKISU W22 BENVI
TLM920,B738,VTBD,ZSHC,2025-12-23T10:20:00Z,330,RW21L,,NOBE4C,,,NOBER W21 CMP R474 VTN
TVJ109,A321,VTCC,VTBS,2025-12-23T10:20:00Z,350,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
AIQ3018,A320,VTSP,VTBD,2025-12-23T10:25:00Z,370,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
BKP146,A319,VTSM,VTBS,2025-12-23T10:25:00Z,300,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
BKP294,AT76,VTBU,VTSM,2025-12-23T10:25:00Z,150,RW18,RW17,BKK1A,,R17,BUT DCT ASEKU M757 MABKO W33 SMU
BKP907,AT76,VTBS,VDSA,2025-12-23T10:25:00Z,150,RW02R,,GOME1S,,,GOMES N506 BOKAK
CDC8022,A320,VTBS,ZSHC,2025-12-23T10:25:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CSN6064,A20N,VTSP,ZGGG,2025-12-23T10:25:00Z,330,RW09,,EMRI1A,,,EMRIT Y99 NONEL Y98 SURMA W42 TOPER A1 SANOT Y15 GUROK A202 SAV
NOK532,B738,VTBD,VTSP,2025-12-23T10:25:00Z,380,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
TLM370,B738,VTBD,VMMC,2025-12-23T10:25:00Z,330,RW21L,,ROBK3C,,,ROBKA A1 SANOT Y15 GUROK A202 SAV
TLM509,B739,VTCC,VTBD,2025-12-23T10:25:00Z,330,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
TLM674,B738,VTBD,VTUW,2025-12-23T10:25:00Z,330,RW21L,RW15,ROBK3C,,R15,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
TLM718,B738,VTBD,VTSS,2025-12-23T10:25:00Z,350,RW21L,RW26,KASN3C,OBLE1A,R26,KASNI M757 OBLEX
TLM792,B738,VTBD,VTSF,2025-12-23T10:25:00Z,330,RW21L,RW19,KASN3C,,R19,KASNI M757 LOSDA Y94 NKS
UEA2867,A320,ZUTF,VTBS,2025-12-23T10:25:00Z,320,,RW01,,NORT1D,R01,VTN R474 CMP W21 NOBER
VJC1982,A321,VTBS,VVPQ,2025-12-23T10:25:00Z,330,RW02R,,RYN1H,,,RYN R334 SAKDA
AIQ3549,A320,VTUL,VTBD,2025-12-23T10:30:00Z,300,RW19,RW21R,BOVG1B,NAKO3A,R21R,BOVGO B218 CMP W21 NOBER DCT NAKON
AXM8567,A321,VDTI,VTSP,2025-12-23T10:30:00Z,340,,RW09,,EMRI1C,,BASIT R588 EMRIT
BKP173,A319,VTBS,VTSM,2025-12-23T10:30:00Z,330,RW02R,RW17,KASN1H,,R17,KASNI M757 MABKO W33 SMU
BKP214,AT76,VTPO,VTBS,2025-12-23T10:30:00Z,170,RW18,RW01,PEBL1C,NORT1D,R01,PEBLI Y28 BLAFF DCT NORTA
BKP277,A320,VTBS,VTSP,2025-12-23T10:30:00Z,340,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
BKP404,A319,VTSP,VTSM,2025-12-23T10:30:00Z,130,RW09,RW17,EMRI1A,,R17,EMRIT Y99 AKVUG Y93 SMU
CES9613,B738,ZPPP,VTBS,2025-12-23T10:30:00Z,340,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
DRK620,A20N,VQPR,VTBS,2025-12-23T10:30:00Z,390,,RW01,,WILA1D,R01,LUDVI L507 IGONI
JJA2503,B38M,RKSI,VTBS,2025-12-23T10:30:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
JJA2551,B738,RKPK,VTBS,2025-12-23T10:30:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
MMA371,A319,VTCC,VYYY,2025-12-23T10:30:00Z,280,RW36,,PUMA2C,,,PUMAM A581 BOMAS
NOK197,B738,VTPM,VTBD,2025-12-23T10:30:00Z,250,,RW21R,KADA1B,NAKO3A,R21R,KADAV W26 IGPOP Y7 BLAFF DCT NAKON
RTP184,F2TH,VTPM,VTBD,2025-12-23T10:30:00Z,190,,RW21R,KADA1B,NAKO3A,R21R,KADAV W26 IGPOP Y7 BLAFF DCT NAKON
THA564,A320,VTBS,VVNB,2025-12-23T10:30:00Z,350,RW02R,,UGUV1H,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
THA636,A320,VTBS,RCTP,2025-12-23T10:30:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TLM647,B738,VTUK,VTBD,2025-12-23T10:30:00Z,240,RW21,RW21R,EMRU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ231,A21N,RCTP,VTBD,2025-12-23T10:35:00Z,380,,RW21R,,ENDU3A,R21R,BUTRA A1 UBL Y20 UBLOD
AIQ3925,A320,VTBD,VTCL,2025-12-23T10:35:00Z,320,RW21L,RW36,OLVU3C,IBIR1A,R36,OLVUK Y26 BEBUV Y33 IBIRI
AIQ4512,A320,VTUO,VTBS,2025-12-23T10:35:00Z,220,RW22,RW01,OMNI,EAST1D,R01,W38 RAMEI W42 PAKRI Y13 RUKSA DCT EASTE
CXA834,B38M,VTBS,ZSAM,2025-12-23T10:35:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
KAL653,B77W,RKSI,VTBS,2025-12-23T10:35:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
SIA720,B78X,WSSS,VTBS,2025-12-23T10:35:00Z,400,,RW01,,TUMG1D,R01,ABTOK M644 ALUMO Y12 ALEMI
SIA740,B38M,WSSS,VTSP,2025-12-23T10:35:00Z,320,,RW09,,URGA1C,,DUBAX R325 URGAD
TGW637,E290,VTBS,WSSS,2025-12-23T10:35:00Z,410,RW02R,,BUT1H,,,BUT Y11 PASVA
THA556,A320,VTBS,VVTS,2025-12-23T10:35:00Z,350,RW02R,,GOME1S,,,GOMES N506 BOKAK
VJC805,A320,VVTS,VTBS,2025-12-23T10:35:00Z,360,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
AIQ3332,A320,VTSB,VTBD,2025-12-23T10:40:00Z,310,RW04,RW21R,NIXE1D,SABA3A,R21R,NIXET Y99 HOTEL DCT SABAI
AIQ3420,A320,VTCC,VTBD,2025-12-23T10:40:00Z,350,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AXM821,A320,VTSP,WMKK,2025-12-23T10:40:00Z,330,RW09,,REBE1A,,,REBED B579 DALAN
CPA708,A21N,VTBS,VHHH,2025-12-23T10:40:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
JNA021,B738,RKPK,VTBS,2025-12-23T10:40:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
SJX746,A339,VTBS,RCTP,2025-12-23T10:40:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AIQ3171,A320,VTUD,VTSP,2025-12-23T10:45:00Z,360,RW12,RW09,ANPU1B,SAVS1C,,Y22/Y23 KKN Y23 KRT Y20 BKK Y8 SAVSA
AIQ3397,A320,VTUW,VTBD,2025-12-23T10:45:00Z,380,RW15,RW21R,OMNI,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
CAL6654,A21N,VTBS,VVNB,2025-12-23T10:45:00Z,370,RW02R,,UGUV1H,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
CES2081,B738,ZLXY,VTSP,2025-12-23T10:45:00Z,320,,RW09,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
