callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
AIQ3104,A21N,VTBD,VTSS,2026-07-09T11:45:00Z,370,RW21L,RW26,KASN1B,OBLE1B,R26,KASNI M757 OBLEX
GIA8201,B738,VOHS,WIII,2026-07-09T11:45:05Z,330,,,,,,TAVUN L759 PUT B579 DALAN
JYH1208,B738,VTBS,ZUGY,2026-07-09T11:47:00Z,330,RW20L,,NOBE1P,,,NOBER B346 YAKUA
VJC805,A320,VVTS,VTBS,2026-07-09T11:47:25Z,340,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
CSN363,A21N,ZGGG,VTBS,2026-07-09T11:47:35Z,300,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CQH8664,A20N,VTSP,ZSPD,2026-07-09T11:48:00Z,330,RW27,,EMRI1B,,,EMRIT Y99 NONEL Y98 SURMA W42 TOPER A1 SANOT Y15 GUROK A202 SAV
AIQ3372,A320,VTBD,VTUU,2026-07-09T11:48:00Z,330,RW21L,RW23,ROBK3A,VENP1D,R23,ROBKA A1
BKP176,AT76,VTSM,VTBS,2026-07-09T11:49:00Z,160,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
THA249,A320,VTBS,VTSG,2026-07-09T11:49:00Z,340,RW20L,RW32,VANK1E,NULM1E,R32,VANKO Y8 SAPUD W32 NULMA
JST29,B788,YMML,VTBS,2026-07-09T11:49:10Z,320,,RW19,,TUMG1C,R19,BENSA N891 RYN
TVJ963,B38M,VVDN,VTBS,2026-07-09T11:49:45Z,340,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
ABY715,A21N,VTSP,OMSJ,2026-07-09T11:50:00Z,340,RW27,,UBNE1B,,,UBNEN L645 SAPAM
TLM794,B738,VTBD,VTSF,2026-07-09T11:50:00Z,310,RW21L,RW19,KASN1B,,R19,KASNI M757 LOSDA Y94 NKS
NOK309,B738,VTUD,VTBD,2026-07-09T11:50:00Z,340,RW12,RW21R,ANPU1B,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3075,A320,VTSG,VTCC,2026-07-09T11:51:00Z,370,RW14,RW36,OSPE1G,MARN2A,R36,OSPEX Y99 BKK Y26 MARNI
ABY817,A21N,VTBS,OMSJ,2026-07-09T11:52:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
NOK530,B738,VTBD,VTSP,2026-07-09T11:52:00Z,360,RW21L,RW27,SABI2B,SAVS1C,,SABIS Y8 SAVSA
TLM616,B738,VTBD,VTUD,2026-07-09T11:53:00Z,310,RW21L,RW30,ROBK3A,ANPU1A,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
AXM893,A20N,VTBD,WMKK,2026-07-09T11:55:00Z,370,RW21L,,KIGO1B,,,KIGOB Y11 PASVA
AIQ3022,A20N,VTSP,VTBD,2026-07-09T11:55:00Z,370,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
UPS144,B763,WMKP,VTBS,2026-07-09T11:55:29Z,340,,RW19,,LEBI1C,R19,RIGTO M769 LEBIM
SIA711,B78X,VTBS,WSSS,2026-07-09T11:56:00Z,330,RW20L,,BUT1E,,,BUT Y11 PASVA
MMA363,A319,VTBD,VYYY,2026-07-09T11:57:00Z,340,RW21L,,TARE1B,,,TARED G463 BETNO
BKP268,AT76,VTSG,VTSM,2026-07-09T11:57:00Z,150,RW14,RW17,OSPE1G,,R17,OSPEX Y99 AKVUG Y93 SMU
ETD9638,B77L,OMAA,VDTI,2026-07-09T11:57:04Z,350,,,,,,NURDA L524 BKK N506 BOKAK
CTJ3860,B738,VTBS,ZUCK,2026-07-09T11:59:00Z,330,RW20L,,NOBE1P,,,NOBER B346 YAKUA
MAS526,B38M,WMKK,ZUTF,2026-07-09T11:59:24Z,340,,,,,,RIGTO M769 BKK B346 YAKUA
AIQ3258,A320,VTBD,VTUK,2026-07-09T12:00:00Z,310,RW21L,RW03,ROBK3A,,R03,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
AIQ639,A320,VVDN,VTBD,2026-07-09T12:00:14Z,340,,RW21R,,ENDU1B,R21R,BUTRA A1 UBL Y20 UBLOD
TREK668,C17,PGUA,VTBU,2026-07-09T12:00:54Z,260,,RW18,,,R18,BENSA N891 RYN
CSS314,B752,VTBS,ZGSZ,2026-07-09T12:01:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CES5094,B738,VTSP,ZPPP,2026-07-09T12:01:00Z,350,RW27,,EMRI1B,,,EMRIT Y99 BKK B346 YAKUA
BKP401,AT76,VTSM,VTSP,2026-07-09T12:01:00Z,140,RW17,RW27,DORN1A,SAVS1C,,DORNA W32 SAPUD Y8 SAVSA
TVJ353,A320,VTSB,VTBS,2026-07-09T12:01:00Z,330,RW04,RW19,NIXE1C,LEBI1C,R19,NIXET Y99 NONEL Y98 LEBIM
VJC904,A21N,VTBS,VVNB,2026-07-09T12:03:00Z,330,RW20L,,ALBO1F,,,ALBOS R474 VTN
AIC2376,A20N,VIDP,VTSP,2026-07-09T12:03:58Z,310,,RW27,,SATV1D,,TAVUN L759 SATVA
QTR826,A359,OTHH,VTBS,2026-07-09T12:04:24Z,350,,RW19,,WILA1C,R19,NURDA L524 IBETO
LAO445,AJ27,VLVT,VTBS,2026-07-09T12:04:59Z,340,,RW19,,NORT1C,R19,VTN R474 CMP W21 NOBER
TGW611,B788,VTBS,WSSS,2026-07-09T12:06:00Z,390,RW20L,,BUT1E,,,BUT Y11 PASVA
NOK557,B738,VTSF,VTBD,2026-07-09T12:06:00Z,360,RW01,RW21R,TAWI1A,SABA1B,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
CQH7281,A320,ZSPD,VTBS,2026-07-09T12:06:39Z,320,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
SIA740,B38M,WSSS,VTSP,2026-07-09T12:06:48Z,380,,RW27,,URGA1C,,DUBAX R325 URGAD
AWQ257,A320,VTBD,WIII,2026-07-09T12:08:00Z,330,RW21L,,KIGO1B,,,KIGOB Y11 PASVA
NOK135,B738,VTCC,VTBD,2026-07-09T12:08:00Z,370,RW36,RW21R,PANT2C,NAKO1B,R21R,PANTA Y7 BLAFF DCT NAKON
THA315,A333,VTBS,VIDP,2026-07-09T12:10:00Z,360,RW20L,,TARE1E,,,TARED P646 BETNO
BKP180,A319,VTSM,VTBS,2026-07-09T12:10:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
QTR846,B788,OTHH,VTSP,2026-07-09T12:10:13Z,350,,RW27,,UBNE1D,,SAPAM L645 UBNEN
THY53,A333,VDTI,VTBS,2026-07-09T12:10:58Z,320,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
CSN3033,A20N,ZGGG,VTCC,2026-07-09T12:11:08Z,340,,RW36,,MONL2B,R36,TOMIP R215 NAN R207 MONLO
TGW134,A20N,WSSS,ZLXY,2026-07-09T12:11:12Z,380,,,,,,GOLUD M751 BKK R474 VTN
MAS173,B38M,VIDP,WMKK,2026-07-09T12:11:38Z,350,,,,,,EKAVO M626 IKOGA DCT PASVA
CSC3932,A21N,VTSP,ZUTF,2026-07-09T12:12:00Z,350,RW27,,EMRI1B,,,EMRIT Y99 BKK B346 YAKUA
TVJ2106,A321,VTBS,VTCC,2026-07-09T12:12:00Z,340,RW20L,RW36,OLVU1E,MARN2A,R36,OLVUK Y26 MARNI
THA317,A21N,VTBS,VABB,2026-07-09T12:13:00Z,360,RW20L,,PAST1E,,,PASTO L301 TANEK
BKP278,A320,VTSP,VTBS,2026-07-09T12:14:00Z,350,RW27,RW19,EMRI1B,LEBI1C,R19,EMRIT Y99 NONEL Y98 LEBIM
SJX746,A339,VTBS,RCTP,2026-07-09T12:15:00Z,370,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
OMA831,B38M,OOMS,VTSP,2026-07-09T12:15:07Z,330,,RW27,,UBNE1D,,SAPAM L645 UBNEN
THA653,A359,RKSI,VTBS,2026-07-09T12:15:33Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AIQ254,A320,VYYY,VTBD,2026-07-09T12:15:43Z,350,,RW21R,,WEHA1B,R21R,BETNO P646 TARED
SIA442,B38M,WSSS,VNKT,2026-07-09T12:15:57Z,360,,,,,,DUBAX R325 IKULA
TGW652,A20N,WSSS,VTSP,2026-07-09T12:16:52Z,380,,RW27,,URGA1C,,DUBAX R325 URGAD
OMA816,B789,VTBS,OOMS,2026-07-09T12:17:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
AIQ3357,A320,VTUD,VTBD,2026-07-09T12:18:00Z,180,RW12,RW21R,ANPU1B,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
MAS114,B38M,WMKK,VNKT,2026-07-09T12:18:27Z,340,,,,,,RIGTO M769 SORTO M626 EKAVO
BKP177,A319,VTBS,VTSM,2026-07-09T12:19:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
TVJ311,A320,VTSP,VTBS,2026-07-09T12:20:00Z,330,RW27,RW19,EMRI1B,LEBI1C,R19,EMRIT Y99 NONEL Y98 LEBIM
TGW695,E290,VTSM,WSSS,2026-07-09T12:23:00Z,350,RW17,,RUMV1A,,,RUMVA Y95 IKOGA Y24 PASVA
AIQ3205,A21N,VTBD,VTCT,2026-07-09T12:23:00Z,380,RW21L,RW03,UGUV1B,,R03,UGUVO Y27 IKISU W22 BENVI
AIQ3559,A20N,VTCN,VTBD,2026-07-09T12:25:00Z,320,RW20,RW21R,OMNI,NAKO1B,R21R,W29 PSL Y28 BLAFF DCT NAKON
AIQ5421,A320,VTSB,VTCC,2026-07-09T12:25:00Z,390,RW04,RW36,NIXE1C,MARN2A,R36,NIXET Y99 BKK Y26 MARNI
PAL737,A321,VTBS,RPLL,2026-07-09T12:26:00Z,330,RW20L,,GOME1E,,,GOMES B204 AGEDO
THA047,A21N,VTUK,VTBS,2026-07-09T12:26:00Z,240,RW21,RW19,EMRU1A,EAST1C,R19,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
TLM675,B738,VTUW,VTBD,2026-07-09T12:26:00Z,320,RW15,RW21R,OMNI,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
HVN609,A321,VVTS,VTBS,2026-07-09T12:26:01Z,280,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
TUA804,B77L,WMKK,UTAA,2026-07-09T12:26:21Z,340,,,,,,DUBAX R325 PUT L515 IKULA
NOK605,B738,VTSE,VTBD,2026-07-09T12:27:00Z,290,RW06,RW21R,OMNI,SABA1B,R21R,CPN W34 MENEX W42 EGUBO Y99 HOTEL DCT SABAI
CPA704,B77W,VTBS,VHHH,2026-07-09T12:28:00Z,370,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
BKP168,A319,VTSM,VTBS,2026-07-09T12:28:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
BKP258,AT76,VTSP,VTSM,2026-07-09T12:29:00Z,150,RW27,RW17,EMRI1B,,R17,EMRIT Y99 AKVUG Y93 SMU
CQH6627,A320,ZLXY,VTCC,2026-07-09T12:29:22Z,300,,RW36,,ADLU2X,R36,PONUK A581 ADLUS
SIA843,B78X,ZUTF,WSSS,2026-07-09T12:29:51Z,360,,,,,,YAKUA B346 BKK M904 BUT Y11 PASVA
THA221,A320,VTBS,VTSP,2026-07-09T12:30:00Z,320,RW20L,RW27,VANK1E,SAVS1C,,VANKO Y8 SAVSA
AIQ658,A320,VTBD,VVTS,2026-07-09T12:31:00Z,330,RW21L,,GORS1B,,,GORSI N506 BOKAK
MMA506,E190,WMKP,VYYY,2026-07-09T12:31:21Z,360,,,,,,RIGTO M769 SORTO M626 EKAVO
HKE755,A21N,VTCC,VHHH,2026-07-09T12:32:00Z,350,RW36,,MONL2C,,,MONLO W12 NAN R215 TOMIP
CAL6884,B744,VTBS,RCTP,2026-07-09T12:32:00Z,350,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
TVJ215,B38M,VTUK,VTBS,2026-07-09T12:32:00Z,340,RW21,RW19,EMRU1A,EAST1C,R19,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
UEA2867,A320,ZUTF,VTBS,2026-07-09T12:32:56Z,320,,RW19,,NORT1C,R19,YAKUA B346 NOBER
THA218,A320,VTSP,VTBS,2026-07-09T12:33:00Z,330,RW27,RW19,EMRI1B,LEBI1C,R19,EMRIT Y99 NONEL Y98 LEBIM
BKP455,AT76,VTBD,VTSM,2026-07-09T12:33:00Z,150,RW21L,RW17,KASN1B,,R17,KASNI M757 MABKO W33 SMU
THA401,A320,VTBS,WSSS,2026-07-09T12:34:00Z,330,RW20L,,BUT1E,,,BUT Y11 PASVA
UAE333,B77W,RPLL,OMDB,2026-07-09T12:34:06Z,340,,,,,,TUPGO M633 TANEK
TLM520,B739,VTBD,VTCC,2026-07-09T12:35:00Z,320,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
THA120,A320,VTBS,VTCC,2026-07-09T12:36:00Z,340,RW20L,RW36,OLVU1E,MARN2A,R36,OLVUK Y26 MARNI
UAE396,B77W,OMDB,VTSP,2026-07-09T12:37:05Z,350,,RW27,,UBNE1D,,SAPAM L645 UBNEN
AIQ3443,A320,VTBD,VTCC,2026-07-09T12:38:00Z,320,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
HVN620,A21N,VTSP,VVTS,2026-07-09T12:39:00Z,310,RW27,,EMRI1B,,,EMRIT R588 BASIT
AXM896,A320,WMKK,VTBD,2026-07-09T12:39:15Z,360,,RW21R,,SABA1B,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
XAX808,A333,WMKK,ZUCK,2026-07-09T12:39:30Z,380,,,,,,RIGTO M769 BKK B346 YAKUA
HVN606,A321,VTBS,VVTS,2026-07-09T12:40:00Z,330,RW20L,,GOME1E,,,GOMES N506 BOKAK
JST65,B788,YBBN,VTBS,2026-07-09T12:40:20Z,380,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
AIQ3332,A320,VTSB,VTBD,2026-07-09T12:41:00Z,350,RW04,RW21R,NIXE1C,SABA1B,R21R,NIXET Y99 HOTEL DCT SABAI
TLM813,B738,VTSG,VTBD,2026-07-09T12:42:00Z,330,RW14,RW21R,OSPE1G,SABA1B,R21R,OSPEX Y99 HOTEL DCT SABAI
CSH839,B738,ZSPD,VTBS,2026-07-09T12:42:50Z,300,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
QTR928,B77W,OTHH,RPLL,2026-07-09T12:42:55Z,310,,,,,,NURDA L524 BKK N506 GOMES B204 AGEDO
CCA822,B38M,VTSP,ZBAA,2026-07-09T12:44:00Z,350,RW27,,EMRI1B,,,EMRIT Y99 BKK R474 VTN
FDX6002,B763,VTBS,VVNB,2026-07-09T12:45:00Z,330,RW20L,,ALBO1F,,,ALBOS R474 VTN
CEB943,A20N,RPLC,VTBS,2026-07-09T12:45:00Z,340,,RW19,,TUMG1C,R19,TUPGO M633 DULEM DCT SEHNA
RTP742,F2TH,VTCT,VTBD,2026-07-09T12:45:00Z,350,RW21,RW21R,DUBE1A,NAKO1B,R21R,DUBEN Y28 BLAFF DCT NAKON
AIQ3111,A320,VTSS,VTBD,2026-07-09T12:46:00Z,380,RW26,RW21R,DAND1C,SABA1B,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3343,A320,VTUW,VTBD,2026-07-09T12:46:00Z,360,RW15,RW21R,OMNI,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
APZ601,B789,RKSI,VTBS,2026-07-09T12:46:00Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
MMA452,A319,VYYY,VVTS,2026-07-09T12:46:55Z,350,,,,,,LUDVI L507 BKK N506 BOKAK
CSH875,B738,ZSPD,VTSP,2026-07-09T12:47:05Z,320,,RW27,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
TGW649,E290,VTSM,WSSS,2026-07-09T12:48:00Z,350,RW17,,RUMV1A,,,RUMVA Y95 IKOGA Y24 PASVA
MMA332,A319,VTBS,VYYY,2026-07-09T12:48:00Z,340,RW20L,,TARE1E,,,TARED G463 BETNO
CFG2367,A339,ZJSY,VTBS,2026-07-09T12:48:05Z,400,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
NOK529,B738,VTSP,VTBD,2026-07-09T12:49:00Z,370,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
BKP935,A319,VTBS,VDTI,2026-07-09T12:49:00Z,310,RW20L,,GOME1E,,,GOMES N506 BOKAK
CXA864,A21N,VTBS,ZSAM,2026-07-09T12:50:00Z,370,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
THA673,B77W,RJBB,VTBS,2026-07-09T12:51:09Z,360,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
HKE703,A21N,VTBS,VHHH,2026-07-09T12:52:00Z,370,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
THA465,A359,VTBS,YMML,2026-07-09T12:53:00Z,370,RW20L,,BUT1E,,,BUT M904 TIDAR
AXM8568,A321,VTSP,WMKK,2026-07-09T12:54:00Z,390,RW27,,REBE1B,,,REBED B579 DALAN
CCA960,B38M,VTBS,ZBAA,2026-07-09T12:54:00Z,370,RW20L,,ALBO1F,,,ALBOS R474 VTN
AFL299,A359,VVCR,UUEE,2026-07-09T12:54:24Z,300,,,,,,VAPVU P629 BKK
CQH8511,A20N,ZSPD,VTCC,2026-07-09T12:54:49Z,340,,RW36,,MONL2B,R36,TOMIP R215 NAN R207 MONLO
THA472,A359,YSSY,VTBS,2026-07-09T12:54:53Z,280,,RW19,,TUMG1C,R19,TIDAR M904 TONIK M644 ALUMO Y12 ALEMI
AIQ3563,A320,VTUV,VTBD,2026-07-09T12:55:00Z,300,RW18,RW21R,ANKI1A,ENDU1B,R21R,W38 RAMEI Y20 UBLOD DCT ENDUU
THA615,A359,ZBAA,VTBS,2026-07-09T12:55:49Z,340,,RW19,,NORT1C,R19,VTN R474 CMP W21 NOBER
THA425,A320,VTBS,WMKP,2026-07-09T12:56:00Z,350,RW20L,,KASN1E,,,KASNI M757 KARMI
AIH396,B744,WSSS,VTBS,2026-07-09T12:56:48Z,360,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
BKP170,A319,VTSM,VTBS,2026-07-09T12:57:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
THA008,A320,VTBS,VTUD,2026-07-09T12:58:00Z,270,RW20L,RW30,SELK1F,ANPU1A,R30,SELKA Y14 KRT Y23 KKN Y23/Y22
TVJ2305,B38M,VTSP,VTBS,2026-07-09T12:58:00Z,330,RW27,RW19,EMRI1B,LEBI1C,R19,EMRIT Y99 NONEL Y98 LEBIM
TVJ135,B38M,VTCT,VTBS,2026-07-09T12:58:00Z,330,RW21,RW19,DUBE1A,NORT1C,R19,DUBEN Y28 BLAFF DCT NORTA
JST17,B788,YMML,VTSP,2026-07-09T12:59:48Z,360,,RW27,,URGA1C,,DUBAX R325 URGAD
BKP188,AT76,VTSM,VTBS,2026-07-09T13:00:00Z,160,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
BKP219,A319,VTBS,VTCC,2026-07-09T13:00:00Z,340,RW20L,RW36,OLVU1E,MARN2A,R36,OLVUK Y26 MARNI
THA665,A359,ZSPD,VTBS,2026-07-09T13:00:43Z,340,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
QFA240,A333,VTBS,YSSY,2026-07-09T13:01:00Z,330,RW20L,,BUT1E,,,BUT M904 TIDAR
KAR3516,B772,VTSP,UNNT,2026-07-09T13:03:00Z,350,RW27,,EMRI1B,,,EMRIT Y99 BKK B346 YAKUA
HVN618,A321,VTBS,VVNB,2026-07-09T13:04:00Z,350,RW20L,,NOBE1P,,,NOBER W21 CMP R474 VTN
QTR933,B77W,RPLL,OTHH,2026-07-09T13:04:18Z,280,,,,,,TUPGO M633 TANEK
TGW620,A320,WSSS,VTBS,2026-07-09T13:04:37Z,360,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
NOK509,B738,VTSS,VTBD,2026-07-09T13:05:00Z,380,RW26,RW21R,DAND1C,SABA1B,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TVJ308,A321,VTBS,VTSP,2026-07-09T13:06:00Z,340,RW20L,RW27,VANK1E,SAVS1C,,VANKO Y8 SAVSA
MMA350,A320,VYYY,VTBS,2026-07-09T13:06:18Z,330,,RW19,,WILA1C,R19,BETNO P646 TARED
TVJ328,A321,VTBS,VTSS,2026-07-09T13:07:00Z,330,RW20L,RW26,KASN1E,OBLE1B,R26,KASNI M757 OBLEX
AXM71,A21N,WMKK,VGHS,2026-07-09T13:07:27Z,340,,,,,,RIGTO M769 SORTO M626 EKAVO
UAE379,B77W,VTSP,OMDB,2026-07-09T13:08:00Z,340,RW27,,UBNE1B,,,UBNEN L645 SAPAM
THA345,B77W,VTBS,OPLA,2026-07-09T13:09:00Z,340,RW20L,,TARE1E,,,TARED P646 BETNO
TZP51,B788,RJAA,VTBS,2026-07-09T13:09:07Z,400,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
JNA009,B38M,RKSI,VTCC,2026-07-09T13:10:23Z,360,,RW36,,MONL2B,R36,TOMIP R215 NAN R207 MONLO
THA639,B77W,VHHH,VTBS,2026-07-09T13:10:52Z,360,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
KMI803,B734,VDTI,VTBS,2026-07-09T13:11:07Z,340,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
THA304,A320,VYYY,VTBS,2026-07-09T13:11:42Z,310,,RW19,,WILA1C,R19,BETNO G463 TARED
AWQ247,A320,VTSP,WADD,2026-07-09T13:12:00Z,350,RW27,,REBE1B,,,REBED B579 DALAN
TVJ118,A321,VTBS,VTCC,2026-07-09T13:12:00Z,340,RW20L,RW36,OLVU1E,MARN2A,R36,OLVUK Y26 MARNI
CSC3919,A20N,ZUTF,WSSS,2026-07-09T13:13:52Z,340,,,,,,YAKUA B346 BKK M904 BUT Y11 PASVA
NOK327,B738,VTUU,VTBD,2026-07-09T13:14:00Z,320,RW23,RW21R,ASAB1B,ENDU1B,R21R,Y20 UBLOD DCT ENDUU
CSN8019,B38M,ZGGG,VTBS,2026-07-09T13:14:02Z,300,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
UBA017,B738,VYYY,VTBS,2026-07-09T13:14:12Z,350,,RW19,,WILA1C,R19,BETNO G463 TARED
SIA818,B38M,WSSS,ZUCK,2026-07-09T13:14:56Z,360,,,,,,GOLUD M751 BKK B346 YAKUA
THA341,A359,VTBS,OPKC,2026-07-09T13:15:00Z,360,RW20L,,PAST1E,,,PASTO L301 TANEK
TLM717,B739,VTSS,VTBD,2026-07-09T13:15:00Z,360,RW26,RW21R,DAND1C,SABA1B,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TLM763,B739,VTSP,VTBD,2026-07-09T13:15:00Z,330,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
CSC3772,A20N,VTBS,ZUCK,2026-07-09T13:17:00Z,330,RW20L,,NOBE1P,,,NOBER B346 YAKUA
AIQ3430,A21N,VTCC,VTBD,2026-07-09T13:18:00Z,330,RW36,RW21R,PANT2C,NAKO1B,R21R,PANTA Y7 BLAFF DCT NAKON
CSN8024,A20N,VTBS,ZGGG,2026-07-09T13:19:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
AIQ3183,A20N,VTSF,VTBD,2026-07-09T13:19:00Z,380,RW01,RW21R,TAWI1A,SABA1B,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3373,A320,VTUU,VTBD,2026-07-09T13:20:00Z,240,RW23,RW21R,ASAB1B,ENDU1B,R21R,Y20 UBLOD DCT ENDUU
AIQ231,A21N,RCTP,VTBD,2026-07-09T13:20:06Z,340,,RW21R,,ENDU1B,R21R,BUTRA A1 UBL Y20 UBLOD
CSZ308,A20N,VTBS,ZGSZ,2026-07-09T13:21:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
BKP186,A319,VTSM,VTBS,2026-07-09T13:21:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
MXD131,B38M,WMKK,OPLA,2026-07-09T13:21:26Z,320,,,,,,DUBAX R325 PUT L759 TAVUN
MXD529,B738,VTBD,WMKK,2026-07-09T13:23:00Z,330,RW21L,,KASN1B,,,KASNI M757 KARMI
CSH856,B38M,VTBS,ZSPD,2026-07-09T13:23:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CSH857,B38M,ZSPD,VTSP,2026-07-09T13:24:16Z,320,,RW27,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
HVN977,B789,VVTS,VIDP,2026-07-09T13:24:56Z,280,,,,,,VAPVU P629 BKK L507 LUDVI
BKP183,A319,VTBS,VTSM,2026-07-09T13:25:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
AIQ3259,A320,VTUK,VTBD,2026-07-09T13:26:00Z,300,RW21,RW21R,EMRU1A,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
BKP193,AT76,VTBS,VTSM,2026-07-09T13:26:00Z,170,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
DRK140,A20N,VEGT,VTBS,2026-07-09T13:26:21Z,380,,RW19,,WILA1C,R19,LUDVI L507 IGONI
KAL651,B77W,RKSI,VTBS,2026-07-09T13:27:21Z,340,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
SIA713,B78X,VTBS,WSSS,2026-07-09T13:28:00Z,390,RW20L,,BUT1E,,,BUT Y11 PASVA
AIQ140,A20N,VTBD,VCBI,2026-07-09T13:29:00Z,320,RW21L,,PAST1B,,,PASTO L301 TANEK
AIQ3010,A320,VTSP,VTBD,2026-07-09T13:29:00Z,370,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
TLM545,B738,VTCT,VTBD,2026-07-09T13:29:00Z,350,RW21,RW21R,DUBE1A,NAKO1B,R21R,DUBEN Y28 BLAFF DCT NAKON
MMA353,B734,VTBS,VYYY,2026-07-09T13:30:00Z,320,RW20L,,TARE1E,,,TARED P646 BETNO
BKP185,AT76,VTBS,VTSM,2026-07-09T13:30:00Z,150,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
